no,id_site,id_request,http_request,method,easylist,privacylist,postData,initiator_url,initiator_type,initiator_function,is_st_party,encoding_form,leakage_method,pii_type,st_domain,thrd_domain,referer,authorization,cookies,referer_extra,cookies_extra
2643,6098,949138.1071,https://pippio.com/api/sync?pid=711024&it=4&iv=6fc55d1445a6b8724cb1ad5f5ff66c49&it=4&iv=4e702dcf4ba0ac495bc6257865c573e25e96c78db7a468b5da1e9a456e6eea66&it=4&iv=0a523328bd88036249c5c96b04491ffe1aaea687,GET,False,True,,https://ats.rlcdn.com/ats.js,script,anonymous,False,SHA1,URI,EMAIL,gumtree.com,pippio.com,https://www.gumtree.com/,,,https://www.gumtree.com/,
2644,6098,949138.1072,https://api.rlcdn.com/api/identity/envelope?pid=13291&it=4&iv=4e702dcf4ba0ac495bc6257865c573e25e96c78db7a468b5da1e9a456e6eea66&it=4&iv=0a523328bd88036249c5c96b04491ffe1aaea687&it=4&iv=6fc55d1445a6b8724cb1ad5f5ff66c49,GET,False,True,,https://ats.rlcdn.com/ats.js,script,anonymous,False,SHA1,URI,EMAIL,gumtree.com,rlcdn.com,https://www.gumtree.com/,,,https://www.gumtree.com/,
2645,6909,1285429.3226,https://api.rlcdn.com/api/identity/v2/envelope?pid=13728&it=4&iv=4e702dcf4ba0ac495bc6257865c573e25e96c78db7a468b5da1e9a456e6eea66&it=4&iv=0a523328bd88036249c5c96b04491ffe1aaea687&it=4&iv=6fc55d1445a6b8724cb1ad5f5ff66c49,GET,False,True,,https://ats-wrapper.privacymanager.io/ats-modules/eafec4bb-1815-4875-8f9b-ed86bd906938/ats.js,script,ie,False,SHA1,URI,EMAIL,elperiodico.com,rlcdn.com,https://www.elperiodico.com/es/,,,https://www.elperiodico.com/es/,
2646,6909,1285429.3229,https://api.rlcdn.com/api/identity/v2/envelope?pid=13728&it=4&iv=4e702dcf4ba0ac495bc6257865c573e25e96c78db7a468b5da1e9a456e6eea66&it=4&iv=0a523328bd88036249c5c96b04491ffe1aaea687&it=4&iv=6fc55d1445a6b8724cb1ad5f5ff66c49,GET,False,True,,https://ats-wrapper.privacymanager.io/ats-modules/eafec4bb-1815-4875-8f9b-ed86bd906938/ats.js,script,ie,False,SHA1,URI,EMAIL,elperiodico.com,rlcdn.com,https://www.elperiodico.com/es/,,,https://www.elperiodico.com/es/,
2647,6909,1285429.4044,https://api.rlcdn.com/api/identity/v2/envelope?pid=13728&it=4&iv=4e702dcf4ba0ac495bc6257865c573e25e96c78db7a468b5da1e9a456e6eea66&it=4&iv=0a523328bd88036249c5c96b04491ffe1aaea687&it=4&iv=6fc55d1445a6b8724cb1ad5f5ff66c49,GET,False,True,,https://ats-wrapper.privacymanager.io/ats-modules/eafec4bb-1815-4875-8f9b-ed86bd906938/ats.js,script,ie,False,SHA1,URI,EMAIL,elperiodico.com,rlcdn.com,https://www.elperiodico.com/es/,,,https://www.elperiodico.com/es/,
2648,8245,1083597.288,https://rp.liadm.com/j?dtstmp=1686581630051&aid=a-04c9&se=eyJldmVudCI6ImNvbnZlcnNpb24iLCJuYW1lIjoiYWNjb3VudF9jcmVhdGUiLCJlbWFpbCI6IioqKioqKioqKiJ9&duid=320dc839710e--01h2r1gwz204q974fnp1ssrc7z&tna=v2.7.2&pu=https%3A%2F%2Fwww.hungryroot.com%2F&e=6fc55d1445a6b8724cb1ad5f5ff66c49%2C0a523328bd88036249c5c96b04491ffe1aaea687%2C4e702dcf4ba0ac495bc6257865c573e25e96c78db7a468b5da1e9a456e6eea66&wpn=lc-bundle&c=PHRpdGxlPkh1bmdyeXJvb3QgfCBUaGUgZWFzaWVzdCB3YXkgdG8gZWF0IGhlYWx0aHkuPC90aXRsZT48bWV0YSBuYW1lPSJkZXNjcmlwdGlvbiIgY29udGVudD0iR29vZC1mb3IteW91IGdyb2Nlcmllcywgc2ltcGxlIHJlY2lwZXMsIHJlY29tbWVuZGVkIGp1c3QgZm9yIHlvdS4gVGFrZSB0aGUgcXVpeiB0b2RheS4iPjxoMSBjbGFzcz0ic2VjdGlvbl9fdGl0bGUgc2VjdGlvbi1oZXJvX190aXRsZSIgZGF0YS1jeT0ic2VjdGlvbi1oZXJvLXRpdGxlIj5UaGUgZWFzaWVzdCB3YXkgdG8gZWF0IGhlYWx0aHkuPC9oMT4,GET,False,True,,https://www.datadoghq-browser-agent.com/datadog-logs-us.js,script,ot,False,SHA1,URI,EMAIL,hungryroot.com,liadm.com,https://www.hungryroot.com/,,,https://www.hungryroot.com/,lidid=5d6c7d73-cb06-41d0-8b24-33011b3f76b5
2837,3405,234276.490,https://skillshare.eqcm.net/cur/4650,POST,False,False,{'postData': 'custid=243500661&custemail=0a523328bd88036249c5c96b04491ffe1aaea687&_ir=U87%7C67a46320-5d21-3c83-8dbd-f6589363fcbd%7C1686582761043'},https://d.impactradius-event.com/A289994-42d6-4d41-afbf-fd2fe59283f31.js,script,doBeacon,False,SHA1,PAYLOAD,EMAIL,skillshare.com,eqcm.net,https://www.skillshare.com/,,,https://www.skillshare.com/,AWSALBCORS=uJLr0cEfHiDecqu+v7cxHwSxYYwLhdU28zwf/2tylw0NOi2AXmUPHcJU2eyIMt3SFEWHbCOGpRRHEPEe92s40a1TwceyfQbvLyQyba+Ri/2KwRDAUmhDVb89k1ta; brwsr=67a46320-5d21-3c83-8dbd-f6589363fcbd; irtps=1
2838,5105,962968.527,https://api.amplitude.com/,POST,False,True,{'postData': 'checksum=bff431bca9b7d5b002415dc103b28753&client=81f8d26289232d792dcdaffde46345d7&e=%5B%7B%22device_id%22%3A%224748e313-d59c-47e9-b15e-13fefb425b54%22%2C%22user_id%22%3A%22a-xalw2xhP%22%2C%22timestamp%22%3A1686568417510%2C%22event_id%22%3A5%2C%22session_id%22%3A1686568330677%2C%22event_type%22%3A%22%24identify%22%2C%22version_name%22%3Anull%2C%22platform%22%3A%22Web%22%2C%22os_name%22%3A%22Chrome%22%2C%22os_version%22%3A%22114%22%2C%22device_model%22%3A%22Linux%22%2C%22device_manufacturer%22%3Anull%2C%22language%22%3A%22en-US%22%2C%22carrier%22%3Anull%2C%22api_properties%22%3A%7B%7D%2C%22event_properties%22%3A%7B%7D%2C%22user_properties%22%3A%7B%22%24set%22%3A%7B%22web_device_type%22%3A%22desktop%22%7D%7D%2C%22uuid%22%3A%223278c80f-62df-45a9-9eb8-dda9f118ef30%22%2C%22library%22%3A%7B%22name%22%3A%22amplitude-js%22%2C%22version%22%3A%225.9.0%22%7D%2C%22sequence_number%22%3A15%2C%22groups%22%3A%7B%7D%2C%22group_properties%22%3A%7B%7D%2C%22user_agent%22%3A%22Mozilla%2F5.0%20%28X11%3B%20Linux%20x86_64%29%20AppleWebKit%2F537.36%20%28KHTML%2C%20like%20Gecko%29%20Chrome%2F114.0.0.0%20Safari%2F537.36%22%7D%2C%7B%22device_id%22%3A%224748e313-d59c-47e9-b15e-13fefb425b54%22%2C%22user_id%22%3A%22a-xalw2xhP%22%2C%22timestamp%22%3A1686568417510%2C%22event_id%22%3A6%2C%22session_id%22%3A1686568330677%2C%22event_type%22%3A%22%24identify%22%2C%22version_name%22%3Anull%2C%22platform%22%3A%22Web%22%2C%22os_name%22%3A%22Chrome%22%2C%22os_version%22%3A%22114%22%2C%22device_model%22%3A%22Linux%22%2C%22device_manufacturer%22%3Anull%2C%22language%22%3A%22en-US%22%2C%22carrier%22%3Anull%2C%22api_properties%22%3A%7B%7D%2C%22event_properties%22%3A%7B%7D%2C%22user_properties%22%3A%7B%22%24set%22%3A%7B%22Other%22%3A%224748e313-d59c-47e9-b15e-13fefb425b54%22%7D%7D%2C%22uuid%22%3A%22f882fae4-d6ce-4168-b653-7872ba78257c%22%2C%22library%22%3A%7B%22name%22%3A%22amplitude-js%22%2C%22version%22%3A%225.9.0%22%7D%2C%22sequence_number%22%3A16%2C%22groups%22%3A%7B%7D%2C%22group_properties%22%3A%7B%7D%2C%22user_agent%22%3A%22Mozilla%2F5.0%20%28X11%3B%20Linux%20x86_64%29%20AppleWebKit%2F537.36%20%28KHTML%2C%20like%20Gecko%29%20Chrome%2F114.0.0.0%20Safari%2F537.36%22%7D%2C%7B%22device_id%22%3A%224748e313-d59c-47e9-b15e-13fefb425b54%22%2C%22user_id%22%3A%22a-xalw2xhP%22%2C%22timestamp%22%3A1686568417578%2C%22event_id%22%3A11%2C%22session_id%22%3A1686568330677%2C%22event_type%22%3A%22Screen%20%3A%20Viewed%22%2C%22version_name%22%3Anull%2C%22platform%22%3A%22Web%22%2C%22os_name%22%3A%22Chrome%22%2C%22os_version%22%3A%22114%22%2C%22device_model%22%3A%22Linux%22%2C%22device_manufacturer%22%3Anull%2C%22language%22%3A%22en-US%22%2C%22carrier%22%3Anull%2C%22api_properties%22%3A%7B%7D%2C%22event_properties%22%3A%7B%22active_flow%22%3A%22stress%22%2C%22screen%22%3A%22FTUE%20%3A%20Goal%20Questionnaire%22%2C%22slug%22%3A%22%2F%22%2C%22browser%22%3A%22Chrome%22%2C%22browser_version%22%3A%22114.0.0.0%22%2C%22calm_device_id%22%3A%224748e313-d59c-47e9-b15e-13fefb425b54%22%2C%22hashed_user_email%22%3A%220a523328bd88036249c5c96b04491ffe1aaea687%22%2C%22compliance_level%22%3A%22no_restrictions%22%2C%22has_adblocker%22%3Afalse%2C%22is_www_next%22%3Atrue%2C%22is_logged_in_user%22%3Atrue%2C%22event_id%22%3A%2261ac8437-26a9-4a91-9127-a5875af332b1%22%7D%2C%22user_properties%22%3A%7B%7D%2C%22uuid%22%3A%22ee9b5901-36a2-4df8-97a3-d33c5f24f08c%22%2C%22library%22%3A%7B%22name%22%3A%22amplitude-js%22%2C%22version%22%3A%225.9.0%22%7D%2C%22sequence_number%22%3A17%2C%22groups%22%3A%7B%7D%2C%22group_properties%22%3A%7B%7D%2C%22user_agent%22%3A%22Mozilla%2F5.0%20%28X11%3B%20Linux%20x86_64%29%20AppleWebKit%2F537.36%20%28KHTML%2C%20like%20Gecko%29%20Chrome%2F114.0.0.0%20Safari%2F537.36%22%7D%5D&upload_time=1686568417578&v=2'},https://www.calm.com/_next/static/chunks/8728-8d26b7670530672f.js,script,cg,False,SHA1,PAYLOAD,EMAIL,calm.com,amplitude.com,https://www.calm.com/,,,https://www.calm.com/,
2839,5105,962968.544,https://calmcom.sjv.io/cur/18593,POST,False,True,{'postData': 'custid=a-xalw2xhP&custemail=0a523328bd88036249c5c96b04491ffe1aaea687&_ir=U7%7C67a46320-5d21-3c83-8dbd-f6589363fcbd%7C1686568417673'},https://utt.impactcdn.com/A4013006-41a1-4ccd-93e9-9fde9b93a8211.js,script,doBeacon,False,SHA1,PAYLOAD,EMAIL,calm.com,sjv.io,https://www.calm.com/,,,https://www.calm.com/,brwsr=67a46320-5d21-3c83-8dbd-f6589363fcbd; irtps=1
2840,5105,962968.550,https://api.segment.io/v1/t,POST,False,True,"{'postData': '{""timestamp"":""2023-06-12T11:13:37.703Z"",""integrations"":{},""userId"":""a-xalw2xhP"",""anonymousId"":""38b05288-74d7-4b5b-a472-795e7cf751e3"",""event"":""Screen : Viewed"",""type"":""track"",""properties"":{""active_flow"":""stress"",""screen"":""FTUE : Goal Questionnaire"",""slug"":""/"",""browser"":""Chrome"",""browser_version"":""114.0.0.0"",""calm_device_id"":""4748e313-d59c-47e9-b15e-13fefb425b54"",""hashed_user_email"":""0a523328bd88036249c5c96b04491ffe1aaea687"",""compliance_level"":""no_restrictions"",""has_adblocker"":false,""is_www_next"":true,""is_logged_in_user"":true,""event_id"":""61ac8437-26a9-4a91-9127-a5875af332b1""},""context"":{""page"":{""path"":""/"",""referrer"":"""",""search"":"""",""title"":""Calm - The #1 App for Meditation and Sleep"",""url"":""https://www.calm.com/""},""userAgent"":""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36"",""locale"":""en-US"",""library"":{""name"":""analytics.js"",""version"":""next-1.51.6""}},""messageId"":""ajs-next-984cba6f51e60a21d907588ea236ee78"",""writeKey"":""C16PWBq5gYGXHUBqydqThTjx9MdPyo48"",""sentAt"":""2023-06-12T11:13:37.709Z"",""_metadata"":{""bundled"":[""Segment.io""],""unbundled"":[],""bundledIds"":[]}}'}",https://www.calm.com/_next/static/chunks/8728-8d26b7670530672f.js,script,window.fetch.window.fetch,False,SHA1,PAYLOAD,EMAIL,calm.com,segment.io,https://www.calm.com/,,,https://www.calm.com/,
